Class ID,Status,Capacity,Count,Course Title,Section,Faculty,Type,Day,Start Time,End Time,Room,Department
01017,Reserved,40,0,MARKETING MANAGEMENT [F],F,-,Theory,Monday,8:00 AM,9:30 AM,6103,FACULTY OF BUSINESS ADMINISTRATION
01017,Reserved,40,0,MARKETING MANAGEMENT [F],F,-,Theory,Wednesday,8:00 AM,9:30 AM,6103,FACULTY OF BUSINESS ADMINISTRATION
01018,Cancel,40,4,OPERATIONS MANAGEMENT [A],A,-,Theory,Monday,8:00 AM,9:30 AM,3108,FACULTY OF BUSINESS ADMINISTRATION
01018,Cancel,40,4,OPERATIONS MANAGEMENT [A],A,-,Theory,Wednesday,8:00 AM,9:30 AM,3108,FACULTY OF BUSINESS ADMINISTRATION
01019,Open,40,26,OPERATIONS AND SUPPLY CHAIN MANAGEMENT [A],A,-,Theory,Sunday,9:30 AM,11:00 AM,3111,FACULTY OF BUSINESS ADMINISTRATION
01019,Open,40,26,OPERATIONS AND SUPPLY CHAIN MANAGEMENT [A],A,-,Theory,Tuesday,9:30 AM,11:00 AM,3111,FACULTY OF BUSINESS ADMINISTRATION
01020,Open,45,45,OPERATIONS AND SUPPLY CHAIN MANAGEMENT [B],B,-,Theory,Monday,11:00 AM,12:30 PM,3108,FACULTY OF BUSINESS ADMINISTRATION
01020,Open,45,45,OPERATIONS AND SUPPLY CHAIN MANAGEMENT [B],B,-,Theory,Wednesday,11:00 AM,12:30 PM,3108,FACULTY OF BUSINESS ADMINISTRATION
01021,Open,45,43,OPERATIONS AND SUPPLY CHAIN MANAGEMENT [C],C,-,Theory,Sunday,12:30 PM,2:00 PM,3114,FACULTY OF BUSINESS ADMINISTRATION
01021,Open,45,43,OPERATIONS AND SUPPLY CHAIN MANAGEMENT [C],C,-,Theory,Tuesday,12:30 PM,2:00 PM,3114,FACULTY OF BUSINESS ADMINISTRATION
01022,Open,44,44,STRATEGIC MANAGEMENT [A],A,-,Theory,Sunday,9:30 AM,11:00 AM,3112,FACULTY OF BUSINESS ADMINISTRATION
01022,Open,44,44,STRATEGIC MANAGEMENT [A],A,-,Theory,Tuesday,9:30 AM,11:00 AM,3112,FACULTY OF BUSINESS ADMINISTRATION
01023,Reserved,40,0,STRATEGIC MANAGEMENT [B],B,-,Theory,Monday,8:00 AM,9:30 AM,6212,FACULTY OF BUSINESS ADMINISTRATION
01023,Reserved,40,0,STRATEGIC MANAGEMENT [B],B,-,Theory,Wednesday,8:00 AM,9:30 AM,6212,FACULTY OF BUSINESS ADMINISTRATION
01024,Open,41,35,STRATEGIC MANAGEMENT [C],C,-,Theory,Monday,2:00 PM,3:30 PM,DN0609,FACULTY OF BUSINESS ADMINISTRATION
01024,Open,41,35,STRATEGIC MANAGEMENT [C],C,-,Theory,Wednesday,2:00 PM,3:30 PM,DN0609,FACULTY OF BUSINESS ADMINISTRATION
01025,Reserved,40,0,STRATEGIC MANAGEMENT [D],D,-,Theory,Monday,2:00 PM,3:30 PM,6112,FACULTY OF BUSINESS ADMINISTRATION
01025,Reserved,40,0,STRATEGIC MANAGEMENT [D],D,-,Theory,Wednesday,2:00 PM,3:30 PM,6112,FACULTY OF BUSINESS ADMINISTRATION
01026,Open,40,31,STRATEGIC MANAGEMENT [E],E,-,Theory,Monday,9:30 AM,11:00 AM,3109,FACULTY OF BUSINESS ADMINISTRATION
01026,Open,40,31,STRATEGIC MANAGEMENT [E],E,-,Theory,Wednesday,9:30 AM,11:00 AM,3109,FACULTY OF BUSINESS ADMINISTRATION
01027,Open,40,34,PROJECT MANAGEMENT [A],A,-,Theory,Sunday,9:30 AM,11:00 AM,3115,FACULTY OF BUSINESS ADMINISTRATION
01027,Open,40,34,PROJECT MANAGEMENT [A],A,-,Theory,Tuesday,9:30 AM,11:00 AM,3115,FACULTY OF BUSINESS ADMINISTRATION
01028,Open,40,38,PROJECT MANAGEMENT [B],B,-,Theory,Monday,11:00 AM,12:30 PM,3103,FACULTY OF BUSINESS ADMINISTRATION
01028,Open,40,38,PROJECT MANAGEMENT [B],B,-,Theory,Wednesday,11:00 AM,12:30 PM,3103,FACULTY OF BUSINESS ADMINISTRATION
01029,Open,41,40,PROJECT MANAGEMENT [C],C,-,Theory,Monday,12:30 PM,2:00 PM,6113,FACULTY OF BUSINESS ADMINISTRATION
01029,Open,41,40,PROJECT MANAGEMENT [C],C,-,Theory,Wednesday,12:30 PM,2:00 PM,6113,FACULTY OF BUSINESS ADMINISTRATION
01030,Reserved,40,0,PROJECT MANAGEMENT [D],D,-,Theory,Monday,2:00 PM,3:30 PM,3109,FACULTY OF BUSINESS ADMINISTRATION
01030,Reserved,40,0,PROJECT MANAGEMENT [D],D,-,Theory,Wednesday,2:00 PM,3:30 PM,3109,FACULTY OF BUSINESS ADMINISTRATION
01031,Reserved,40,0,PROJECT MANAGEMENT [E],E,-,Theory,Sunday,8:00 AM,9:30 AM,3115,FACULTY OF BUSINESS ADMINISTRATION
01031,Reserved,40,0,PROJECT MANAGEMENT [E],E,-,Theory,Tuesday,8:00 AM,9:30 AM,3115,FACULTY OF BUSINESS ADMINISTRATION
01032,Reserved,40,0,PROJECT MANAGEMENT [F],F,-,Theory,Sunday,2:00 PM,3:30 PM,6111,FACULTY OF BUSINESS ADMINISTRATION
01032,Reserved,40,0,PROJECT MANAGEMENT [F],F,-,Theory,Tuesday,2:00 PM,3:30 PM,6111,FACULTY OF BUSINESS ADMINISTRATION
01033,Cancel,40,1,RESEARCH METHODOLOGY [A],A,-,Theory,Monday,12:30 PM,2:00 PM,3106,FACULTY OF ARTS AND SOCIAL SCIENCES
01033,Cancel,40,1,RESEARCH METHODOLOGY [A],A,-,Theory,Wednesday,12:30 PM,2:00 PM,3106,FACULTY OF ARTS AND SOCIAL SCIENCES
01034,Reserved,40,0,RESEARCH METHODOLOGY [B],B,-,Theory,Monday,9:30 AM,11:00 AM,3111,FACULTY OF ARTS AND SOCIAL SCIENCES
01034,Reserved,40,0,RESEARCH METHODOLOGY [B],B,-,Theory,Wednesday,9:30 AM,11:00 AM,3111,FACULTY OF ARTS AND SOCIAL SCIENCES
01035,Reserved,40,0,RESEARCH METHODOLOGY [C],C,-,Theory,Sunday,12:30 PM,2:00 PM,3106,FACULTY OF ARTS AND SOCIAL SCIENCES
01035,Reserved,40,0,RESEARCH METHODOLOGY [C],C,-,Theory,Tuesday,12:30 PM,2:00 PM,3106,FACULTY OF ARTS AND SOCIAL SCIENCES
01036,Open,45,41,BUSINESS RESEARCH [A],A,-,Theory,Sunday,9:30 AM,11:00 AM,3114,FACULTY OF BUSINESS ADMINISTRATION
01036,Open,45,41,BUSINESS RESEARCH [A],A,-,Theory,Tuesday,9:30 AM,11:00 AM,3114,FACULTY OF BUSINESS ADMINISTRATION
01037,Open,46,45,BUSINESS RESEARCH [B],B,-,Theory,Sunday,2:00 PM,3:30 PM,3115,FACULTY OF BUSINESS ADMINISTRATION
01037,Open,46,45,BUSINESS RESEARCH [B],B,-,Theory,Tuesday,2:00 PM,3:30 PM,3115,FACULTY OF BUSINESS ADMINISTRATION
01038,Reserved,40,0,BUSINESS RESEARCH [C],C,-,Theory,Monday,8:00 AM,9:30 AM,6113,FACULTY OF BUSINESS ADMINISTRATION
01038,Reserved,40,0,BUSINESS RESEARCH [C],C,-,Theory,Wednesday,8:00 AM,9:30 AM,6113,FACULTY OF BUSINESS ADMINISTRATION
01039,Reserved,40,0,TOTAL QUALITY MANAGEMENT [A],A,-,Theory,Monday,12:30 PM,2:00 PM,DN0912,FACULTY OF BUSINESS ADMINISTRATION
01039,Reserved,40,0,TOTAL QUALITY MANAGEMENT [A],A,-,Theory,Wednesday,12:30 PM,2:00 PM,DN0912,FACULTY OF BUSINESS ADMINISTRATION
01040,Reserved,40,0,TOTAL QUALITY MANAGEMENT [B],B,-,Theory,Sunday,8:00 AM,9:30 AM,3119,FACULTY OF BUSINESS ADMINISTRATION
01040,Reserved,40,0,TOTAL QUALITY MANAGEMENT [B],B,-,Theory,Tuesday,8:00 AM,9:30 AM,3119,FACULTY OF BUSINESS ADMINISTRATION
01041,Reserved,40,0,TOTAL QUALITY MANAGEMENT [C],C,-,Theory,Monday,11:00 AM,12:30 PM,3117,FACULTY OF BUSINESS ADMINISTRATION
01041,Reserved,40,0,TOTAL QUALITY MANAGEMENT [C],C,-,Theory,Wednesday,11:00 AM,12:30 PM,3117,FACULTY OF BUSINESS ADMINISTRATION
01042,Reserved,40,0,TOTAL QUALITY MANAGEMENT [D],D,-,Theory,Sunday,12:30 PM,2:00 PM,2107,FACULTY OF BUSINESS ADMINISTRATION
01042,Reserved,40,0,TOTAL QUALITY MANAGEMENT [D],D,-,Theory,Tuesday,12:30 PM,2:00 PM,2107,FACULTY OF BUSINESS ADMINISTRATION
01043,Reserved,40,0,TOTAL QUALITY MANAGEMENT [E],E,-,Theory,Monday,8:00 AM,9:00 AM,1119,FACULTY OF BUSINESS ADMINISTRATION
01043,Reserved,40,0,TOTAL QUALITY MANAGEMENT [E],E,-,Theory,Wednesday,8:00 AM,9:00 AM,1119,FACULTY OF BUSINESS ADMINISTRATION
01044,Open,40,31,LANGUAGE TESTING [A],A,[ASHIKA BARI JOTEE] ,Theory,Monday,12:30 PM,2:00 PM,6112,FACULTY OF ARTS AND SOCIAL SCIENCES
01044,Open,40,31,LANGUAGE TESTING [A],A,[ASHIKA BARI JOTEE] ,Theory,Wednesday,12:30 PM,2:00 PM,6112,FACULTY OF ARTS AND SOCIAL SCIENCES
01045,Open,40,21,SOCIOLINGUISTICS [A],A,[MEHEDI  HASAN] ,Theory,Sunday,8:00 AM,9:30 AM,1102,FACULTY OF ARTS AND SOCIAL SCIENCES
01045,Open,40,21,SOCIOLINGUISTICS [A],A,[MEHEDI  HASAN] ,Theory,Tuesday,8:00 AM,9:30 AM,1102,FACULTY OF ARTS AND SOCIAL SCIENCES
01046,Open,40,22,TEACHING LISTENING AND SPEAKING [A],A,[TANZIL  TAMANNA] ,Theory,Monday,11:00 AM,12:30 PM,2102,FACULTY OF ARTS AND SOCIAL SCIENCES
01046,Open,40,22,TEACHING LISTENING AND SPEAKING [A],A,[TANZIL  TAMANNA] ,Theory,Wednesday,11:00 AM,12:30 PM,2102,FACULTY OF ARTS AND SOCIAL SCIENCES
01047,Open,40,35,THE RESTORATION PERIOD [A],A,[THEOTONIUS  GOMES] ,Theory,Monday,11:00 AM,12:30 PM,3117,FACULTY OF ARTS AND SOCIAL SCIENCES
01047,Open,40,35,THE RESTORATION PERIOD [A],A,[THEOTONIUS  GOMES] ,Theory,Wednesday,11:00 AM,12:30 PM,3117,FACULTY OF ARTS AND SOCIAL SCIENCES
01048,Open,40,0,TEACHING PRACTICUM [A],A,-,,,,,,
01049,Closed,40,0,MASS COMMUNICATION THEORIES [A],A,-,,,,,,
01050,Open,40,17,INTRODUCTION TO MASS COMMUNICATION [A],A,[MOHAMMAD  MASUD CHOWDHURY] ,Theory,Monday,12:30 PM,2:00 PM,6201,FACULTY OF ARTS AND SOCIAL SCIENCES
01050,Open,40,17,INTRODUCTION TO MASS COMMUNICATION [A],A,[MOHAMMAD  MASUD CHOWDHURY] ,Theory,Wednesday,12:30 PM,2:00 PM,6201,FACULTY OF ARTS AND SOCIAL SCIENCES
01051,Open,40,5,POLITICAL JOURNALISM [A],A,[DR. AJM SHAFIUL ALAM BHUIYAN] ,Theory,Sunday,9:30 AM,11:00 AM,1120,FACULTY OF ARTS AND SOCIAL SCIENCES
01051,Open,40,5,POLITICAL JOURNALISM [A],A,[DR. AJM SHAFIUL ALAM BHUIYAN] ,Theory,Tuesday,9:30 AM,11:00 AM,1120,FACULTY OF ARTS AND SOCIAL SCIENCES
01052,Open,41,37,PUBLIC RELATIONS [A],A,[MOHAMMAD  MASUD CHOWDHURY] ,Theory,Sunday,9:30 AM,11:00 AM,3102,FACULTY OF ARTS AND SOCIAL SCIENCES
01052,Open,41,37,PUBLIC RELATIONS [A],A,[MOHAMMAD  MASUD CHOWDHURY] ,Theory,Tuesday,9:30 AM,11:00 AM,3102,FACULTY OF ARTS AND SOCIAL SCIENCES
01053,Open,40,17,DIGITAL PHOTOGRAPHY [A],A,[MOHAMMAD NIAZ MAJUMDAR] ,Theory,Monday,8:00 AM,9:30 AM,2118,FACULTY OF ARTS AND SOCIAL SCIENCES
01053,Open,40,17,DIGITAL PHOTOGRAPHY [A],A,[MOHAMMAD NIAZ MAJUMDAR] ,Theory,Wednesday,8:00 AM,9:30 AM,2118,FACULTY OF ARTS AND SOCIAL SCIENCES
01054,Open,40,14,PHOTOJOURNALISM [A],A,[MST. NASRIN AKTER] ,Theory,Sunday,8:00 AM,9:30 AM,2118,FACULTY OF ARTS AND SOCIAL SCIENCES
01054,Open,40,14,PHOTOJOURNALISM [A],A,[MST. NASRIN AKTER] ,Theory,Tuesday,8:00 AM,9:30 AM,2118,FACULTY OF ARTS AND SOCIAL SCIENCES
01055,Open,40,34,HISTORY OF ANIMATION [A],A,[RANI ELLEN V. RAMOS] ,Theory,Sunday,2:00 PM,3:30 PM,3207,FACULTY OF ARTS AND SOCIAL SCIENCES
01055,Open,40,34,HISTORY OF ANIMATION [A],A,[RANI ELLEN V. RAMOS] ,Theory,Tuesday,2:00 PM,3:30 PM,3207,FACULTY OF ARTS AND SOCIAL SCIENCES
01056,Open,40,10,SPECIAL AND VISUAL EFFECTS [A],A,[RANI ELLEN V. RAMOS] ,Theory,Monday,8:00 AM,9:30 AM,TBA,FACULTY OF ARTS AND SOCIAL SCIENCES
01056,Open,40,10,SPECIAL AND VISUAL EFFECTS [A],A,[RANI ELLEN V. RAMOS] ,Theory,Wednesday,8:00 AM,9:30 AM,TBA,FACULTY OF ARTS AND SOCIAL SCIENCES
01057,Open,40,39,INTRODUCTION TO TELEVISION AND FILM STUDIES [A],A,[AFROJA SULTANA] ,Theory,Monday,11:00 AM,12:30 PM,1121,FACULTY OF ARTS AND SOCIAL SCIENCES
01057,Open,40,39,INTRODUCTION TO TELEVISION AND FILM STUDIES [A],A,[AFROJA SULTANA] ,Theory,Wednesday,11:00 AM,12:30 PM,1121,FACULTY OF ARTS AND SOCIAL SCIENCES
01058,Open,40,14,WRITING FOR ANIMATION [A],A,[RANI ELLEN V. RAMOS] ,Theory,Sunday,11:00 AM,12:30 PM,TBA,FACULTY OF ARTS AND SOCIAL SCIENCES
01058,Open,40,14,WRITING FOR ANIMATION [A],A,[RANI ELLEN V. RAMOS] ,Theory,Tuesday,11:00 AM,12:30 PM,TBA,FACULTY OF ARTS AND SOCIAL SCIENCES
01059,Open,40,7,INTRODUCTION TO ANIMATION [A],A,[RANI ELLEN V. RAMOS] ,Theory,Monday,2:00 PM,3:30 PM,TBA,FACULTY OF ARTS AND SOCIAL SCIENCES
01059,Open,40,7,INTRODUCTION TO ANIMATION [A],A,[RANI ELLEN V. RAMOS] ,Theory,Wednesday,2:00 PM,3:30 PM,TBA,FACULTY OF ARTS AND SOCIAL SCIENCES
01060,Open,40,13,BROADCAST REPORTING AND ANCHORING [A],A,[MST. NASRIN AKTER] ,Theory,Monday,8:00 AM,9:30 AM,3208,FACULTY OF ARTS AND SOCIAL SCIENCES
01060,Open,40,13,BROADCAST REPORTING AND ANCHORING [A],A,[MST. NASRIN AKTER] ,Theory,Wednesday,8:00 AM,9:30 AM,3208,FACULTY OF ARTS AND SOCIAL SCIENCES
01061,Open,40,0,GRADUATE PRODUCTION: ANIMATION  [A],A,-,Theory,Monday,11:00 AM,12:30 PM,TBA,FACULTY OF ARTS AND SOCIAL SCIENCES
01061,Open,40,0,GRADUATE PRODUCTION: ANIMATION  [A],A,-,Theory,Wednesday,11:00 AM,12:30 PM,TBA,FACULTY OF ARTS AND SOCIAL SCIENCES
01062,Open,40,0,INTERNSHIP [BAMMC] [A],A,-,,,,,,
01063,Open,42,39,COMPARATIVE ECONOMIC ANALYSIS [A],A,[ZAHIN SYED] ,Theory,Sunday,9:30 AM,11:00 AM,2107,FACULTY OF ARTS AND SOCIAL SCIENCES
01063,Open,42,39,COMPARATIVE ECONOMIC ANALYSIS [A],A,[ZAHIN SYED] ,Theory,Tuesday,9:30 AM,11:00 AM,2107,FACULTY OF ARTS AND SOCIAL SCIENCES
01064,Open,40,31,HISTORY OF ECONOMIC THOUGHT [A],A,[SYEDA FAHRIMA SHAFRIN] ,Theory,Monday,8:00 AM,9:30 AM,2108,FACULTY OF ARTS AND SOCIAL SCIENCES
01064,Open,40,31,HISTORY OF ECONOMIC THOUGHT [A],A,[SYEDA FAHRIMA SHAFRIN] ,Theory,Wednesday,8:00 AM,9:30 AM,2108,FACULTY OF ARTS AND SOCIAL SCIENCES
01065,Open,40,33,INTRODUCTION TO MACROECONOMICS [A],A,[FARHANA RAFIQ] ,Theory,Monday,2:00 PM,3:30 PM,2107,FACULTY OF ARTS AND SOCIAL SCIENCES
01065,Open,40,33,INTRODUCTION TO MACROECONOMICS [A],A,[FARHANA RAFIQ] ,Theory,Wednesday,2:00 PM,3:30 PM,2107,FACULTY OF ARTS AND SOCIAL SCIENCES
01066,Open,40,39,DEVELOPMENT ECONOMICS [A],A,[AHMED FARAH ULFAT] ,Theory,Monday,12:30 PM,2:00 PM,2107,FACULTY OF ARTS AND SOCIAL SCIENCES
01066,Open,40,39,DEVELOPMENT ECONOMICS [A],A,[AHMED FARAH ULFAT] ,Theory,Wednesday,12:30 PM,2:00 PM,2107,FACULTY OF ARTS AND SOCIAL SCIENCES
01067,Open,40,27,MATHEMATICAL ECONOMICS [A],A,[DR. A. B. M.  RAHMATULLAH] ,Theory,Monday,11:00 AM,12:30 PM,2107,FACULTY OF ARTS AND SOCIAL SCIENCES
01067,Open,40,27,MATHEMATICAL ECONOMICS [A],A,[DR. A. B. M.  RAHMATULLAH] ,Theory,Wednesday,11:00 AM,12:30 PM,2107,FACULTY OF ARTS AND SOCIAL SCIENCES
01068,Open,40,35,HEALTH ECONOMICS [A],A,[MD. SHAWKAT  ALI] ,Theory,Monday,9:30 AM,11:00 AM,DN0910,FACULTY OF ARTS AND SOCIAL SCIENCES
01068,Open,40,35,HEALTH ECONOMICS [A],A,[MD. SHAWKAT  ALI] ,Theory,Wednesday,9:30 AM,11:00 AM,DN0910,FACULTY OF ARTS AND SOCIAL SCIENCES
01069,Open,40,33,MATHEMATICS 2 (ECO)  [A],A,[AHMED FARAH ULFAT] ,Theory,Monday,8:00 AM,9:30 AM,5101,FACULTY OF ARTS AND SOCIAL SCIENCES
01069,Open,40,33,MATHEMATICS 2 (ECO)  [A],A,[AHMED FARAH ULFAT] ,Theory,Wednesday,8:00 AM,9:30 AM,5101,FACULTY OF ARTS AND SOCIAL SCIENCES
01070,Open,40,32,APPLIED ECONOMETRICS [A],A,[SYED MAHIN] ,Theory,Sunday,12:30 PM,2:00 PM,2110,FACULTY OF ARTS AND SOCIAL SCIENCES
01070,Open,40,32,APPLIED ECONOMETRICS [A],A,[SYED MAHIN] ,Theory,Tuesday,12:30 PM,2:00 PM,2110,FACULTY OF ARTS AND SOCIAL SCIENCES
01071,Open,42,38,ADVANCED BUSINESS STATISTICS [A],A,-,Theory,Monday,9:30 AM,11:00 AM,6210,FACULTY OF BUSINESS ADMINISTRATION
01071,Open,42,38,ADVANCED BUSINESS STATISTICS [A],A,-,Theory,Wednesday,9:30 AM,11:00 AM,6210,FACULTY OF BUSINESS ADMINISTRATION
01072,Open,41,36,ADVANCED BUSINESS STATISTICS [B],B,-,Theory,Sunday,8:00 AM,9:30 AM,5101,FACULTY OF BUSINESS ADMINISTRATION
01072,Open,41,36,ADVANCED BUSINESS STATISTICS [B],B,-,Theory,Tuesday,8:00 AM,9:30 AM,5101,FACULTY OF BUSINESS ADMINISTRATION
01073,Open,40,35,ADVANCED BUSINESS STATISTICS [C],C,-,Theory,Sunday,9:30 AM,11:00 AM,2115,FACULTY OF BUSINESS ADMINISTRATION
01073,Open,40,35,ADVANCED BUSINESS STATISTICS [C],C,-,Theory,Tuesday,9:30 AM,11:00 AM,2115,FACULTY OF BUSINESS ADMINISTRATION
01074,Open,40,38,PRINCIPLES OF MARKETING [A],A,-,Theory,Monday,8:00 AM,9:30 AM,3116,FACULTY OF BUSINESS ADMINISTRATION
01074,Open,40,38,PRINCIPLES OF MARKETING [A],A,-,Theory,Wednesday,8:00 AM,9:30 AM,3116,FACULTY OF BUSINESS ADMINISTRATION
01075,Open,40,36,PRINCIPLES OF MARKETING [B],B,-,Theory,Sunday,2:00 PM,3:30 PM,3106,FACULTY OF BUSINESS ADMINISTRATION
01075,Open,40,36,PRINCIPLES OF MARKETING [B],B,-,Theory,Tuesday,2:00 PM,3:30 PM,3106,FACULTY OF BUSINESS ADMINISTRATION
01076,Open,40,40,PRINCIPLES OF MARKETING [C],C,-,Theory,Monday,9:30 AM,11:00 AM,3107,FACULTY OF BUSINESS ADMINISTRATION
01076,Open,40,40,PRINCIPLES OF MARKETING [C],C,-,Theory,Wednesday,9:30 AM,11:00 AM,3107,FACULTY OF BUSINESS ADMINISTRATION
01077,Open,40,39,PRINCIPLES OF MARKETING [D],D,-,Theory,Monday,12:30 PM,2:00 PM,3109,FACULTY OF BUSINESS ADMINISTRATION
01077,Open,40,39,PRINCIPLES OF MARKETING [D],D,-,Theory,Wednesday,12:30 PM,2:00 PM,3109,FACULTY OF BUSINESS ADMINISTRATION
01078,Open,40,36,PRINCIPLES OF MARKETING [E],E,-,Theory,Sunday,8:00 AM,9:30 AM,3107,FACULTY OF BUSINESS ADMINISTRATION
01078,Open,40,36,PRINCIPLES OF MARKETING [E],E,-,Theory,Tuesday,8:00 AM,9:30 AM,3107,FACULTY OF BUSINESS ADMINISTRATION
01079,Open,43,37,PRINCIPLES OF MARKETING [F],F,-,Theory,Sunday,12:30 PM,2:00 PM,DN0712,FACULTY OF BUSINESS ADMINISTRATION
01079,Open,43,37,PRINCIPLES OF MARKETING [F],F,-,Theory,Tuesday,12:30 PM,2:00 PM,DN0712,FACULTY OF BUSINESS ADMINISTRATION
01080,Open,40,33,PRINCIPLES OF MARKETING [G],G,-,Theory,Monday,8:00 AM,9:30 AM,DN0712,FACULTY OF BUSINESS ADMINISTRATION
01080,Open,40,33,PRINCIPLES OF MARKETING [G],G,-,Theory,Wednesday,8:00 AM,9:30 AM,DN0712,FACULTY OF BUSINESS ADMINISTRATION
01081,Open,41,38,PRINCIPLES OF MARKETING [H],H,-,Theory,Sunday,9:30 AM,11:00 AM,6103,FACULTY OF BUSINESS ADMINISTRATION
01081,Open,41,38,PRINCIPLES OF MARKETING [H],H,-,Theory,Tuesday,9:30 AM,11:00 AM,6103,FACULTY OF BUSINESS ADMINISTRATION
01082,Reserved,40,0,BASICS IN NATURAL SCIENCE [A],A,-,Theory,Sunday,2:00 PM,3:30 PM,2212,FACULTY OF SCIENCE & TECHNOLOGY
01082,Reserved,40,0,BASICS IN NATURAL SCIENCE [A],A,-,Theory,Tuesday,2:00 PM,3:30 PM,2212,FACULTY OF SCIENCE & TECHNOLOGY
01083,Open,41,40,BASICS IN NATURAL SCIENCE [B],B,[DR. MOHAMMAD MAHBUB RABBANI] ,Theory,Monday,8:00 AM,9:30 AM,1114,FACULTY OF SCIENCE & TECHNOLOGY
01083,Open,41,40,BASICS IN NATURAL SCIENCE [B],B,[DR. MOHAMMAD MAHBUB RABBANI] ,Theory,Wednesday,8:00 AM,9:30 AM,1114,FACULTY OF SCIENCE & TECHNOLOGY
01084,Reserved,40,0,BASICS IN NATURAL SCIENCE [C],C,-,Theory,Sunday,9:30 AM,11:00 AM,1111,FACULTY OF SCIENCE & TECHNOLOGY
01084,Reserved,40,0,BASICS IN NATURAL SCIENCE [C],C,-,Theory,Tuesday,9:30 AM,11:00 AM,1111,FACULTY OF SCIENCE & TECHNOLOGY
01085,Open,43,41,BASICS IN NATURAL SCIENCE [D],D,[DR. S.  MOSADDEQ AHMED] ,Theory,Monday,11:00 AM,12:30 PM,1120,FACULTY OF SCIENCE & TECHNOLOGY
01085,Open,43,41,BASICS IN NATURAL SCIENCE [D],D,[DR. S.  MOSADDEQ AHMED] ,Theory,Wednesday,11:00 AM,12:30 PM,1120,FACULTY OF SCIENCE & TECHNOLOGY
01086,Open,42,39,BASICS IN NATURAL SCIENCE [E],E,[DR. MOHAMMAD MAHBUB RABBANI] ,Theory,Sunday,12:30 PM,2:00 PM,1111,FACULTY OF SCIENCE & TECHNOLOGY
01086,Open,42,39,BASICS IN NATURAL SCIENCE [E],E,[DR. MOHAMMAD MAHBUB RABBANI] ,Theory,Tuesday,12:30 PM,2:00 PM,1111,FACULTY OF SCIENCE & TECHNOLOGY
01087,Reserved,40,0,BASICS IN NATURAL SCIENCE [F],F,-,Theory,Monday,11:00 AM,12:30 PM,2103,FACULTY OF SCIENCE & TECHNOLOGY
01087,Reserved,40,0,BASICS IN NATURAL SCIENCE [F],F,-,Theory,Wednesday,11:00 AM,12:30 PM,2103,FACULTY OF SCIENCE & TECHNOLOGY
01088,Open,40,36,ECONOMICS OF NATURAL RESOURCES AND ENVIRONMENT [A],A,[DR. FARIA   SULTANA] ,Theory,Monday,2:00 PM,3:30 PM,1117,FACULTY OF ARTS AND SOCIAL SCIENCES
01088,Open,40,36,ECONOMICS OF NATURAL RESOURCES AND ENVIRONMENT [A],A,[DR. FARIA   SULTANA] ,Theory,Wednesday,2:00 PM,3:30 PM,1117,FACULTY OF ARTS AND SOCIAL SCIENCES
01089,Open,40,21,INTERMEDIATE MICROECONOMICS [A],A,[DR. A. B. M.  RAHMATULLAH] ,Theory,Sunday,8:00 AM,9:30 AM,2115,FACULTY OF ARTS AND SOCIAL SCIENCES
01089,Open,40,21,INTERMEDIATE MICROECONOMICS [A],A,[DR. A. B. M.  RAHMATULLAH] ,Theory,Tuesday,8:00 AM,9:30 AM,2115,FACULTY OF ARTS AND SOCIAL SCIENCES
01090,Open,40,37,GLOBAL LANGUAGES [A],A,-,Theory,Sunday,2:00 PM,3:30 PM,DN0712,FACULTY OF BUSINESS ADMINISTRATION
01090,Open,40,37,GLOBAL LANGUAGES [A],A,-,Theory,Tuesday,2:00 PM,3:30 PM,DN0712,FACULTY OF BUSINESS ADMINISTRATION
01091,Open,41,41,GLOBAL LANGUAGES [B],B,-,Theory,Monday,11:00 AM,12:30 PM,6103,FACULTY OF BUSINESS ADMINISTRATION
01091,Open,41,41,GLOBAL LANGUAGES [B],B,-,Theory,Wednesday,11:00 AM,12:30 PM,6103,FACULTY OF BUSINESS ADMINISTRATION
01092,Open,40,39,GLOBAL LANGUAGES [C],C,-,Theory,Sunday,11:00 AM,12:30 PM,6103,FACULTY OF BUSINESS ADMINISTRATION
01092,Open,40,39,GLOBAL LANGUAGES [C],C,-,Theory,Tuesday,11:00 AM,12:30 PM,6103,FACULTY OF BUSINESS ADMINISTRATION
01093,Reserved,40,0,GLOBAL LANGUAGES [D],D,-,Theory,Monday,12:30 PM,2:00 PM,6103,FACULTY OF BUSINESS ADMINISTRATION
01093,Reserved,40,0,GLOBAL LANGUAGES [D],D,-,Theory,Wednesday,12:30 PM,2:00 PM,6103,FACULTY OF BUSINESS ADMINISTRATION
01094,Reserved,40,0,GLOBAL LANGUAGES [E],E,-,Theory,Sunday,2:00 PM,3:30 PM,3205,FACULTY OF BUSINESS ADMINISTRATION
01094,Reserved,40,0,GLOBAL LANGUAGES [E],E,-,Theory,Tuesday,2:00 PM,3:30 PM,3205,FACULTY OF BUSINESS ADMINISTRATION
01095,Closed,40,0,GLOBAL LANGUAGES [F],F,-,,,,,,
01096,Closed,40,0,GLOBAL LANGUAGES [G],G,-,,,,,,
01097,Open,40,36,PUBLIC ECOMONICS [A],A,[FARHANA RAFIQ] ,Theory,Sunday,11:00 AM,12:30 PM,DN0910,FACULTY OF ARTS AND SOCIAL SCIENCES
